,start_time,end_time,start_soc,end_soc,ev_id,station_type,station_power
0,2020-01-01 18:49:10.990868,2020-01-02 06:26:30.003214,0.5569986928104574,0.9556998692810458,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
1,2020-01-02 19:10:01.300945,2020-01-03 03:02:02.733044,0.7001260130718955,0.9700126013071896,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
2,2020-01-03 18:50:43.656018,2020-01-04 02:33:50.860956,0.7057825359477125,0.9705782535947712,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
3,2020-01-04 19:14:37.063514,2020-01-05 03:06:45.660551,0.7000501490196079,0.9700050149019608,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
4,2020-01-05 19:22:46.388274,2020-01-06 03:28:21.470200,0.691510897254902,0.9691510897254902,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
5,2020-01-06 18:56:56.980029,2020-01-07 02:36:13.204271,0.7082282139084968,0.9708228213908496,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
6,2020-01-07 19:18:31.482032,2020-01-08 03:16:29.079765,0.6963548475346406,0.9696354847534641,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
7,2020-01-08 18:55:35.768110,2020-01-09 02:31:06.984673,0.7106106481521568,0.9710610648152157,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
8,2020-01-09 18:53:21.501474,2020-01-10 02:58:05.734241,0.6920493001093334,0.9692049300109333,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
9,2020-01-10 18:50:09.544212,2020-01-11 02:41:23.152674,0.7006323809913255,0.9700632380991325,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
10,2020-01-11 19:10:03.176961,2020-01-12 02:51:54.982252,0.706580885157956,0.9706580885157956,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
11,2020-01-12 19:01:42.200685,2020-01-13 02:57:04.245412,0.6980018793654688,0.9698001879365469,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
12,2020-01-13 19:21:11.450618,2020-01-14 03:17:16.494597,0.697546593165305,0.9697546593165305,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
13,2020-01-14 18:49:40.184423,2020-01-15 03:00:02.367833,0.6884709991858116,0.9688470999185812,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
14,2020-01-15 18:49:14.748748,2020-01-16 02:34:55.485608,0.7041569038401498,0.970415690384015,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
15,2020-01-16 19:10:02.622543,2020-01-17 02:38:29.782649,0.7151006577042763,0.9715100657704276,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
16,2020-01-17 19:03:22.659344,2020-01-18 02:54:22.264243,0.7007806540057218,0.9700780654005722,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
17,2020-01-18 19:20:34.761542,2020-01-19 02:56:45.660304,0.7101904837012257,0.9710190483701227,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
18,2020-01-19 19:03:33.985907,2020-01-20 02:32:20.211586,0.7148987869322141,0.9714898786932213,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
19,2020-01-20 19:17:37.075200,2020-01-21 03:01:40.315052,0.7051892250984502,0.970518922509845,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
20,2020-01-21 19:10:56.197078,2020-01-22 02:44:04.224767,0.7121267656470998,0.97121267656471,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
21,2020-01-22 19:03:52.363613,2020-01-23 02:50:59.314530,0.7032440491137297,0.9703244049113731,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
22,2020-01-23 18:58:18.098350,2020-01-24 02:50:47.953936,0.6998250585061443,0.9699825058506144,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
23,2020-01-24 19:10:43.165771,2020-01-25 02:43:20.373552,0.7124530940859086,0.9712453094085909,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
24,2020-01-25 19:21:22.861779,2020-01-26 03:14:49.693668,0.6992217799968261,0.9699221779996826,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
25,2020-01-26 19:08:12.251220,2020-01-27 03:17:48.736878,0.6889548577382447,0.9688954857738246,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
26,2020-01-27 18:45:13.138147,2020-01-28 02:17:33.502762,0.7126314334862429,0.9712631433486243,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
27,2020-01-28 19:20:56.741319,2020-01-29 03:16:15.962966,0.6980317707996047,0.9698031770799604,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
28,2020-01-29 19:17:03.842910,2020-01-30 03:05:29.592235,0.702409713027673,0.9702409713027673,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
29,2020-01-30 18:54:18.640220,2020-01-31 02:39:25.511449,0.7045154811066889,0.9704515481106689,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
30,2020-01-31 18:59:30.890262,2020-02-01 02:43:23.552694,0.7053012213132833,0.9705301221313283,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
31,2020-02-01 18:54:26.300404,2020-02-02 03:02:16.480227,0.690080448928714,0.9690080448928714,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
32,2020-02-02 19:21:50.540753,2020-02-03 03:09:21.015525,0.7029949729974466,0.9702994972997447,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
33,2020-02-03 19:10:08.691938,2020-02-04 03:01:27.566576,0.7005766214827513,0.9700576621482752,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
34,2020-02-04 18:55:16.307827,2020-02-05 02:28:59.750846,0.711751779795334,0.9711751779795335,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
35,2020-02-05 18:59:23.174487,2020-02-06 03:00:22.061999,0.6944353086984876,0.9694435308698488,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
36,2020-02-06 19:17:00.455590,2020-02-07 03:21:56.220884,0.6919271910005678,0.9691927191000568,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
37,2020-02-07 19:06:47.945140,2020-02-08 03:14:36.780929,0.6900946798843705,0.9690094679884371,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
38,2020-02-08 19:05:44.104559,2020-02-09 03:10:34.691842,0.6919820170080451,0.9691982017008045,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
39,2020-02-09 19:16:43.711847,2020-02-10 03:29:06.350822,0.6871955873217195,0.968719558732172,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
40,2020-02-10 19:00:28.354246,2020-02-11 02:33:35.210736,0.7121391665753092,0.9712139166575309,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
41,2020-02-11 18:47:46.622697,2020-02-12 02:17:46.789827,0.7141158774418446,0.9714115877441845,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
42,2020-02-12 18:54:05.110486,2020-02-13 02:33:49.571643,0.707929234803008,0.9707929234803008,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
43,2020-02-13 19:01:12.907797,2020-02-14 02:52:36.786012,0.7005236424345491,0.9700523642434549,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
44,2020-02-14 18:51:16.721259,2020-02-15 02:20:18.195500,0.7147373315637162,0.9714737331563716,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
45,2020-02-15 19:18:20.272707,2020-02-16 02:55:05.037415,0.7098319030910121,0.9709831903091013,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
46,2020-02-16 19:12:16.817927,2020-02-17 03:20:51.121558,0.6896132556685783,0.9689613255668579,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
47,2020-02-17 18:48:14.043430,2020-02-18 02:22:08.683670,0.7116332209916945,0.9711633220991694,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
48,2020-02-18 19:13:56.873122,2020-02-19 02:53:53.917393,0.7077960018377315,0.9707796001837732,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
49,2020-02-19 19:15:13.606866,2020-02-20 02:58:02.694009,0.7059743714256033,0.9705974371425603,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
50,2020-02-20 19:01:19.468763,2020-02-21 02:31:31.686119,0.713988286815763,0.9713988286815762,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
51,2020-02-21 19:02:24.253852,2020-02-22 03:02:23.994106,0.6950615737796155,0.9695061573779615,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
52,2020-02-22 19:08:17.981150,2020-02-23 03:02:59.436657,0.69843164757404,0.969843164757404,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
53,2020-02-23 19:08:26.742836,2020-02-24 02:39:55.629127,0.7131764980907374,0.9713176498090738,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
54,2020-02-24 19:14:00.719513,2020-02-25 02:47:36.521722,0.7118326824888123,0.9711832682488812,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
55,2020-02-25 19:11:12.926188,2020-02-26 02:50:30.061964,0.7082185623665282,0.9708218562366528,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
56,2020-02-26 19:08:38.281856,2020-02-27 02:51:04.365804,0.7062179346680255,0.9706217934668026,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
57,2020-02-27 18:50:09.930038,2020-02-28 02:18:58.365593,0.7148753882380444,0.9714875388238045,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
58,2020-02-28 19:16:12.334244,2020-02-29 03:01:45.424713,0.7042378656211901,0.970423786562119,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
59,2020-02-29 18:47:48.640404,2020-03-01 02:27:09.603772,0.7081780349281321,0.9708178034928132,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
60,2020-03-01 19:15:32.517214,2020-03-02 03:17:54.045650,0.693560287152944,0.9693560287152945,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
61,2020-03-02 19:07:23.496090,2020-03-03 02:42:43.081032,0.7107338064930722,0.9710733806493073,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
62,2020-03-03 19:09:56.609002,2020-03-04 03:02:07.332928,0.7000276290153202,0.970002762901532,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
63,2020-03-04 19:15:31.318392,2020-03-05 03:22:55.254982,0.6903583184570876,0.9690358318457089,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
64,2020-03-05 19:04:27.877853,2020-03-06 03:01:12.518426,0.6971273351136829,0.9697127335113682,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
65,2020-03-06 19:13:38.433593,2020-03-07 02:45:03.342095,0.7132186158643095,0.971321861586431,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
66,2020-03-07 18:57:34.920046,2020-03-08 02:42:45.633118,0.7044748027629015,0.9704474802762901,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
67,2020-03-08 18:52:07.794982,2020-03-09 02:35:36.397153,0.7055559770083162,0.9705555977008316,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
68,2020-03-09 19:04:07.268044,2020-03-10 02:59:41.708508,0.6978706303805702,0.969787063038057,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
69,2020-03-10 19:05:24.039605,2020-03-11 02:37:06.372540,0.7130341218615863,0.9713034121861586,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
70,2020-03-11 19:03:26.911857,2020-03-12 02:43:27.021694,0.7077635429051128,0.9707763542905112,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
71,2020-03-12 18:50:52.640396,2020-03-13 02:59:00.305701,0.6898953085388773,0.9689895308538877,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
72,2020-03-13 18:59:19.057222,2020-03-14 03:02:17.453382,0.6931699230107505,0.969316992301075,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
73,2020-03-14 19:10:43.081695,2020-03-15 03:21:38.452175,0.68811960668016,0.968811960668016,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
74,2020-03-15 19:06:45.726370,2020-03-16 03:15:45.831319,0.6893400652431795,0.9689340065243179,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
75,2020-03-16 18:52:45.486307,2020-03-17 02:38:31.595567,0.7041000195962133,0.9704100019596213,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
76,2020-03-17 19:15:39.836142,2020-03-18 02:56:50.743364,0.7070139235282487,0.9707013923528249,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
77,2020-03-18 19:14:01.328851,2020-03-19 03:12:37.555376,0.6959458367972693,0.969594583679727,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
78,2020-03-19 18:50:06.364034,2020-03-20 02:52:37.492859,0.6934586359673086,0.9693458635967309,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
79,2020-03-20 19:21:00.223143,2020-03-21 03:09:52.866890,0.702124948564051,0.970212494856405,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
80,2020-03-21 19:02:01.900771,2020-03-22 03:06:17.634281,0.6923510569479083,0.9692351056947908,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
81,2020-03-22 19:14:25.126186,2020-03-23 02:46:54.156327,0.7125396808581894,0.971253968085819,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
82,2020-03-23 18:59:11.320284,2020-03-24 02:32:17.828236,0.7121428569747079,0.9712142856974708,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
83,2020-03-24 18:51:03.148806,2020-03-25 02:25:26.737873,0.7113267039981244,0.9711326703998124,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
84,2020-03-25 19:05:38.265352,2020-03-26 03:10:40.179814,0.6918620821645183,0.9691862082164518,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
85,2020-03-26 19:00:44.348076,2020-03-27 03:10:55.033349,0.6885927441641643,0.9688592744164164,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
86,2020-03-27 18:52:19.979055,2020-03-28 02:23:49.442644,0.7131703855275275,0.9713170385527528,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
87,2020-03-28 18:56:40.096517,2020-03-29 02:57:06.573740,0.6947784764612495,0.969477847646125,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
88,2020-03-29 18:59:30.043031,2020-03-30 02:33:41.085815,0.7114595469925302,0.971145954699253,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
89,2020-03-30 19:02:22.345740,2020-03-31 02:53:42.758660,0.7005603337842203,0.9700560333784221,84b9f935dffdb0658b7b76113f517004,Residential Slow CS2 (3.6 kW),3.6
